Time_index,Nuclear,Hydro_Res_1,Hydro_RoR_1,PV_1_0,Wind_1_0,Wind_1_1,Wind_1_2,Nuclear,Hydro_Res_2,Hydro_RoR_2,PV_2_0,Wind_2_0,Wind_2_1,Wind_2_2,Nuclear,Hydro_Res_3,Hydro_RoR_3,PV_3_0,Wind_3_0,Wind_3_1,Wind_3_2,Nuclear,PV_4_0,Wind_4_0,Wind_4_1,Wind_4_2,Nuclear,Hydro_Res_5,Hydro_RoR_5,PV_5_0,Wind_5_0,Wind_5_1,Wind_5_2,Nuclear,Hydro_Res_6,Hydro_RoR_6,PV_6_0,Wind_6_0,Wind_6_1,Wind_6_2,Hydro_Can,CCGT,CCGT,CCGT,CCGT,CCGT,CCGT,OCGT_F,OCGT_F,OCGT_F,OCGT_F,OCGT_F,OCGT_F,CCGT_CCS,CCGT_CCS,CCGT_CCS,CCGT_CCS,CCGT_CCS,CCGT_CCS,Wind_offshore_2,Wind_offshore_4,PHS_1,PHS_2,PHS_3,PHS_5,PHS_6,Storage_bat,Storage_bat,Storage_bat,Storage_bat,Storage_bat,Storage_bat
666,1,0.4322063235392433,0.7716763874315026,0.5169973099326859,0.5757550803017631,0.579744056862589,0.5961947016350415,1,0.4804122781296426,0.5219016174005273,0.6570829690395126,0.6332681694688767,0.5608725803585433,0.5143281468095191,1,0.5049650418513049,0.5517268700787402,0.3200683817981436,0.2878869007214666,0.2624330257336011,0.30137197009764344,1,0.14023700642010328,0.3719920249652741,0.2804528632504025,0.10328995611236293,1,0.5410700621712099,0.40275271792456535,0.7164730066809507,0.6536897585836563,0.6169600319624454,0.6158085645734297,1,0.6092869830259682,0.3802200938604736,0.8095563391119432,0.5508017805174031,0.5946746341050846,0.509665566731024,0.6406096938773039,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8480569773002453,0.5266045047699917,1,1,1,1,1,1,1,1,1,1,1
667,1,0.4322063235392433,0.7716763874315026,0.17109272214870275,0.5341599820751534,0.5353337058906145,0.5306169663061464,1,0.4804122781296426,0.5219016174005273,0.2379037747189213,0.6170909812761274,0.5410808327155607,0.4660822898443287,1,0.5049650418513049,0.5517268700787402,0.09556217913674753,0.2489153981937043,0.2384878110323176,0.3245044633004937,1,0.01766010689329246,0.30440657137310345,0.2536505889155156,0.1280062186452207,1,0.5410700621712099,0.40275271792456535,0.2892973695251847,0.6516693308794244,0.6154745755800467,0.5749844052785982,1,0.6092869830259682,0.3802200938604736,0.3879179568503264,0.5338312227343244,0.5658623921193766,0.4702844828479682,0.6406096938773039,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8419537569145457,0.4826651222443818,1,1,1,1,1,1,1,1,1,1,1
668,1,0.4322063235392433,0.7716763874315026,0.01,0.6345499870925674,0.6767468333574125,0.6350062261970898,1,0.4804122781296426,0.5219016174005273,0.011532311472141078,0.7097813778204702,0.6574374432134364,0.5239412444012681,1,0.5049650418513049,0.5517268700787402,0.0,0.3904742877966541,0.401531709317161,0.5032209883882381,1,0.0,0.2302374228455619,0.19048512026634945,0.04357910983570819,1,0.5410700621712099,0.40275271792456535,0.01801483753073132,0.7636095124152681,0.7136530160788499,0.6351514956028614,1,0.6092869830259682,0.3802200938604736,0.037159452817692326,0.5901086340233122,0.6159769197984489,0.5237342272531589,0.6406096938773039,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8442759908079582,0.4408370280603381,1,1,1,1,1,1,1,1,1,1,1
669,1,0.4322063235392433,0.7716763874315026,0.0,0.6734593388818715,0.7196077682680266,0.6526269508098638,1,0.4804122781296426,0.5219016174005273,0.0,0.7300385544154002,0.6839003391104416,0.5348548068528539,1,0.5049650418513049,0.5517268700787402,0.0,0.5507884922226256,0.5726597981207191,0.6382577349507623,1,0.0,0.2853976838785248,0.24311891454998336,0.2317897424314958,1,0.5410700621712099,0.40275271792456535,0.0,0.8122167377092541,0.7372286819597378,0.5766964763000846,1,0.6092869830259682,0.3802200938604736,0.0,0.7126212758272744,0.6766345021664508,0.5829956113863224,0.6406096938773039,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8086443542649892,0.3126440467358549,1,1,1,1,1,1,1,1,1,1,1
670,1,0.4322063235392433,0.7716763874315026,0.0,0.6738494716371353,0.7120313792568127,0.5849937705887127,1,0.4804122781296426,0.5219016174005273,0.0,0.7349874806905152,0.6605264666004139,0.4974381535697725,1,0.5049650418513049,0.5517268700787402,0.0,0.7002379903767879,0.7291818361586575,0.6634857267982939,1,0.0,0.2473308735253922,0.20981050091268594,0.2731383715836353,1,0.5410700621712099,0.40275271792456535,0.0,0.8062810449674537,0.6974213033519377,0.4552806584609674,1,0.6092869830259682,0.3802200938604736,0.0,0.7417321056151938,0.6930365014443083,0.5523505522578179,0.6406096938773039,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7334057191376689,0.20738958637100108,1,1,1,1,1,1,1,1,1,1,1
671,1,0.4322063235392433,0.7716763874315026,0.0,0.6981263691626773,0.6811326264500137,0.5222716971640945,1,0.4804122781296426,0.5219016174005273,0.0,0.7534919565385734,0.6386824324031538,0.4845914083821737,1,0.5049650418513049,0.5517268700787402,0.0,0.8156209483104621,0.7897799747727028,0.6445445014754234,1,0.0,0.4173729036450469,0.4102076850692059,0.34725223500695296,1,0.5410700621712099,0.40275271792456535,0.0,0.8084397137679529,0.6535718232789209,0.3994788504228525,1,0.6092869830259682,0.3802200938604736,0.0,0.7517608188161959,0.7011575101518331,0.5084183518417706,0.6406096938773039,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6932089909466775,0.15022089047824522,1,1,1,1,1,1,1,1,1,1,1
672,1,0.4322063235392433,0.7716763874315026,0.0,0.7169921311073977,0.6465204959447439,0.4889182081306516,1,0.4804122781296426,0.5219016174005273,0.0,0.7755242183065203,0.6061210563483527,0.4811625181713914,1,0.5049650418513049,0.5517268700787402,0.0,0.8232005400916451,0.7918024391177652,0.5778330128130236,1,0.0,0.7294117383587682,0.6997014087959897,0.4548455841770561,1,0.5410700621712099,0.40275271792456535,0.0,0.800723028524239,0.602714776826567,0.33280964206978725,1,0.6092869830259682,0.3802200938604736,0.0,0.7480257274610429,0.7164257301698201,0.5127039362222976,0.6406096938773039,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7383345241248243,0.2238240628695861,1,1,1,1,1,1,1,1,1,1,1
673,1,0.3671371757587912,0.6385729275970617,0.0,0.4198195908587553,0.241027254797327,0.1458794342208664,1,0.3078830440222066,0.3867194681081573,0.0,0.5880788987238734,0.3088459288662485,0.14756650913851324,1,0.38699146561628095,0.4271988735783028,0.0,0.7920144812620808,0.7126209284865758,0.4972652915161843,1,0.0,0.8436038790866942,0.8331809720708714,0.8284187796519341,1,0.4626279491471386,0.3899531329722516,0.0,0.4817618534027958,0.2784248453843974,0.2345117323107347,1,0.6615299746109671,0.411958453595561,0.0,0.5627592484842001,0.4183259954566111,0.20881523103715974,0.6805445042501866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7515331237671508,0.8490642085932213,1,1,1,1,1,1,1,1,1,1,1
674,1,0.3671371757587912,0.6385729275970617,0.0,0.4019925807541013,0.2234153333707849,0.1431857846067885,1,0.3078830440222066,0.3867194681081573,0.0,0.6009493028467261,0.32139936945468084,0.1485745391338496,1,0.38699146561628095,0.4271988735783028,0.0,0.7861475090682384,0.7148625731612305,0.5038822525034908,1,0.0,0.8427539355963953,0.8317310909162392,0.8276325577412151,1,0.4626279491471386,0.3899531329722516,0.0,0.4660368249336182,0.2460294987224899,0.17410045527493706,1,0.6615299746109671,0.411958453595561,0.0,0.5646108920906298,0.4184831522525497,0.2174221035179818,0.6805445042501866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7753899894240983,0.8486068390487534,1,1,1,1,1,1,1,1,1,1,1
675,1,0.3671371757587912,0.6385729275970617,0.0,0.3966764988143549,0.21247859349747794,0.14283568471339605,1,0.3078830440222066,0.3867194681081573,0.0,0.5983939279753798,0.3193802300053865,0.14615557392246606,1,0.38699146561628095,0.4271988735783028,0.0,0.7733109900718194,0.6956156684163275,0.4970438042387288,1,0.0,0.8415193986983105,0.8325052780624793,0.8343795823923885,1,0.4626279491471386,0.3899531329722516,0.0,0.4643104810933996,0.2370890792852769,0.15021584890673906,1,0.6615299746109671,0.411958453595561,0.0,0.5764985350790321,0.4215913615755441,0.22209019791174986,0.6805445042501866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8251942613918856,0.8474972162850177,1,1,1,1,1,1,1,1,1,1,1
676,1,0.3671371757587912,0.6385729275970617,0.0,0.3945318430445168,0.20973054277697084,0.14918080276629228,1,0.3078830440222066,0.3867194681081573,0.0,0.5826876961883847,0.30555010531186944,0.14340786955133455,1,0.38699146561628095,0.4271988735783028,0.0,0.7797151517154932,0.7162841480843332,0.5356604040468845,1,0.0,0.8398284478186288,0.8294399950729399,0.8430518295944455,1,0.4626279491471386,0.3899531329722516,0.0,0.4723321730332089,0.2387603162002508,0.1467513814641112,1,0.6615299746109671,0.411958453595561,0.0,0.5983151314138375,0.4349058950887669,0.2428443767731489,0.6805445042501866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8473791595980841,0.8431690547463901,1,1,1,1,1,1,1,1,1,1,1
677,1,0.3671371757587912,0.6385729275970617,0.0,0.4064576699508696,0.20721835488093854,0.1530783477630731,1,0.3078830440222066,0.3867194681081573,0.0,0.5785393993329152,0.3006775019224767,0.14606681197241192,1,0.38699146561628095,0.4271988735783028,0.0,0.7748035287892899,0.7099058883685987,0.5461667203351351,1,0.0,0.8278765673939128,0.8264907290360345,0.8309097446173805,1,0.4626279491471386,0.3899531329722516,0.0,0.4718986638130213,0.2490121429187729,0.15262647036884527,1,0.6615299746109671,0.411958453595561,0.0,0.6079240391624744,0.4430900368863567,0.25158669777945764,0.6805445042501866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8473016818698641,0.8411095417144555,1,1,1,1,1,1,1,1,1,1,1
678,1,0.3671371757587912,0.6385729275970617,0.0,0.42457735516733897,0.21323032378255785,0.15328461417773914,1,0.3078830440222066,0.3867194681081573,0.0,0.5679434965757778,0.2975304576231333,0.13940472164838447,1,0.38699146561628095,0.4271988735783028,0.0,0.7604371430513035,0.6779710822374571,0.5082487016441315,1,0.0,0.8349969407893371,0.832231032383952,0.8336959380780268,1,0.4626279491471386,0.3899531329722516,0.0,0.4758389437744415,0.2575703651146785,0.16185371073176452,1,0.6615299746109671,0.411958453595561,0.0,0.6136870790062117,0.4504984159394212,0.25795757012668785,0.6805445042501866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8421643139233432,0.8283125257023747,1,1,1,1,1,1,1,1,1,1,1
679,1,0.3671371757587912,0.6385729275970617,0.0103468619780671,0.43717048901099376,0.22154511068249969,0.14822814779313462,1,0.3078830440222066,0.3867194681081573,0.0,0.5596030760850419,0.2935273531971256,0.1409505211580962,1,0.38699146561628095,0.4271988735783028,0.0,0.7618113714103425,0.6728996798166893,0.5145155873577406,1,0.0,0.8366306357028734,0.8377039172330125,0.8383027476040072,1,0.4626279491471386,0.3899531329722516,0.0,0.4824835589984042,0.250708461648212,0.16097871324855784,1,0.6615299746109671,0.411958453595561,0.0,0.6245133465090271,0.4621367417152799,0.2744004319950607,0.6805445042501866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8419535036733065,0.8134527783422533,1,1,1,1,1,1,1,1,1,1,1
680,1,0.3671371757587912,0.6385729275970617,0.23411997195445616,0.4472347213154257,0.2315143220790416,0.1479382251693379,1,0.3078830440222066,0.3867194681081573,0.1805339893879382,0.55787047247453,0.2987716574783186,0.13839044933098765,1,0.38699146561628095,0.4271988735783028,0.11804260210028544,0.7562613599935921,0.6750504599623969,0.5255067311856879,1,0.041956862031204786,0.8386502678013035,0.8369881564499059,0.8244582383851751,1,0.4626279491471386,0.3899531329722516,0.13649366553970604,0.4772258164136786,0.2343735246651513,0.15027340847611464,1,0.6615299746109671,0.411958453595561,0.07986976256575573,0.6349416209169969,0.4704411566444555,0.282641880332883,0.6805445042501866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8308576862437206,0.7892203860042347,1,1,1,1,1,1,1,1,1,1,1
681,1,0.3671371757587912,0.6385729275970617,0.5829346184164208,0.3831402497903932,0.19488305591170507,0.109678581788013,1,0.3078830440222066,0.3867194681081573,0.5442350442677227,0.5070630643248619,0.2839397186386047,0.1217921593696331,1,0.38699146561628095,0.4271988735783028,0.40623801304569823,0.7165453858213782,0.64336254481194,0.4817765471307335,1,0.12499346698024012,0.8419006747028461,0.8377252393239084,0.8255518738179418,1,0.4626279491471386,0.3899531329722516,0.480261549212796,0.4577452547508271,0.22412805940223002,0.14024859832636885,1,0.6615299746109671,0.411958453595561,0.3631548606406184,0.6321499506616906,0.4655654599068834,0.28368241026385016,0.6805445042501866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8156590947897795,0.8036912082836801,1,1,1,1,1,1,1,1,1,1,1
682,1,0.3671371757587912,0.6385729275970617,0.5936131027386884,0.2157841744055521,0.09019112531932592,0.04139438123791167,1,0.3078830440222066,0.3867194681081573,0.5814222520292867,0.33833224336037004,0.16636728998736486,0.06687079628232964,1,0.38699146561628095,0.4271988735783028,0.4971261025811855,0.5403627776386859,0.47199209558144894,0.3589696891078297,1,0.26410905751857555,0.8394702516723199,0.8333382979700721,0.8159654578393508,1,0.4626279491471386,0.3899531329722516,0.530688918079184,0.3462936258982743,0.1368419899852322,0.06502491723213986,1,0.6615299746109671,0.411958453595561,0.4288144711750543,0.48360437573925,0.34753380612863205,0.21672575378067568,0.6805445042501866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8028250064307855,0.8120675980310562,1,1,1,1,1,1,1,1,1,1,1
683,1,0.3671371757587912,0.6385729275970617,0.5099625990053949,0.1632511073846708,0.06911790402679187,0.03307639168712852,1,0.3078830440222066,0.3867194681081573,0.5208434353237863,0.2905925735863861,0.11634337563787485,0.05099525167721202,1,0.38699146561628095,0.4271988735783028,0.4873855143706836,0.4927578240049575,0.4308224475622939,0.3303687620315481,1,0.35547835985134657,0.8369338327133282,0.8286102869317103,0.7937363064597209,1,0.4626279491471386,0.3899531329722516,0.4646857467378998,0.3003896422892196,0.11766115792940456,0.054555251635291686,1,0.6615299746109671,0.411958453595561,0.35048648251871783,0.3729370821759921,0.26747174828741754,0.2234120715968796,0.6805445042501866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8038482028689801,0.7636930619992679,1,1,1,1,1,1,1,1,1,1,1
684,1,0.3671371757587912,0.6385729275970617,0.47228493437208396,0.1499570115043891,0.05281766834545213,0.026485691175446413,1,0.3078830440222066,0.3867194681081573,0.4865676300669473,0.2647154152172901,0.09665892182277397,0.044907748683817916,1,0.38699146561628095,0.4271988735783028,0.4604530647405407,0.4705714555640438,0.4059927390235336,0.2981447837855694,1,0.3692946951438037,0.8123915864503963,0.8091448823406892,0.7709923109175081,1,0.4626279491471386,0.3899531329722516,0.4054686067261014,0.2724865464514028,0.11514282883408887,0.058708631352412416,1,0.6615299746109671,0.411958453595561,0.3201727482203854,0.369121301045176,0.265516938803399,0.250753090598588,0.6805445042501866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7906144137659314,0.7096691094818561,1,1,1,1,1,1,1,1,1,1,1
685,1,0.3671371757587912,0.6385729275970617,0.5188612969012035,0.13809125807532335,0.040192800341819435,0.01720768357459169,1,0.3078830440222066,0.3867194681081573,0.5080126437813972,0.2469448147772468,0.08421563678878577,0.03687796443359148,1,0.38699146561628095,0.4271988735783028,0.4272227261965908,0.4233930537418238,0.3722443260335001,0.2770385838521122,1,0.4109020562003685,0.7653859527951841,0.7558215996414419,0.7003847973452364,1,0.4626279491471386,0.3899531329722516,0.3913777168864928,0.2459975129322075,0.1151684047574681,0.06224818204032385,1,0.6615299746109671,0.411958453595561,0.2956525314213365,0.391520713870412,0.2767691417529217,0.27597514117126354,0.6805445042501866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7854427896581274,0.7608546013049895,1,1,1,1,1,1,1,1,1,1,1
686,1,0.3671371757587912,0.6385729275970617,0.5936592146750737,0.1319572570528346,0.03804517481149921,0.018821443803035874,1,0.3078830440222066,0.3867194681081573,0.5682353496952544,0.23439062271030306,0.08455878595314179,0.035594299869113624,1,0.38699146561628095,0.4271988735783028,0.4145289087910775,0.3861529609370505,0.3414497887300697,0.2590948265905509,1,0.4116380716693395,0.7194774562659081,0.6912674417361563,0.6594908074888003,1,0.4626279491471386,0.3899531329722516,0.37108868323096894,0.2395693802779769,0.12396603226219585,0.07469895659922779,1,0.6615299746109671,0.411958453595561,0.2804823883173935,0.4238905543017911,0.30286780004148184,0.3086975791881101,0.6805445042501866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7458485155227043,0.7939972103752486,1,1,1,1,1,1,1,1,1,1,1
687,1,0.3671371757587912,0.6385729275970617,0.5117635404094705,0.12409995940375865,0.03595329559980602,0.02029679668587113,1,0.3078830440222066,0.3867194681081573,0.5623895256419519,0.23684609946057106,0.1038346294756728,0.05486221504130097,1,0.38699146561628095,0.4271988735783028,0.4721764049869767,0.3662946985277993,0.3256621446133695,0.2523440274505149,1,0.36425648677258027,0.6579970845750267,0.6245978708029024,0.5919426635266463,1,0.4626279491471386,0.3899531329722516,0.3869604631839013,0.2439152816830129,0.1340530446738517,0.08269979285028102,1,0.6615299746109671,0.411958453595561,0.2604943929339565,0.4660159683633471,0.3411021580650589,0.3551892904367387,0.6805445042501866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7349450201283231,0.8018326383669484,1,1,1,1,1,1,1,1,1,1,1
688,1,0.3671371757587912,0.6385729275970617,0.14128023474440798,0.13243543696354051,0.04890955469073745,0.03460020296084392,1,0.3078830440222066,0.3867194681081573,0.2490839204638282,0.2526267945601224,0.14299043144152987,0.086366070063632,1,0.38699146561628095,0.4271988735783028,0.2976897352409925,0.3761387685059572,0.3356844323435491,0.27511081438435503,1,0.19573664887690634,0.6008094872826321,0.5639574021356761,0.5590013096654829,1,0.4626279491471386,0.3899531329722516,0.3057894846580806,0.2872329471486559,0.17091973511850167,0.10585244018458502,1,0.6615299746109671,0.411958453595561,0.1540108899253984,0.5040939937411941,0.3722098618010653,0.3796588816927172,0.6805445042501866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6916831973731044,0.7959279424393149,1,1,1,1,1,1,1,1,1,1,1
689,1,0.3671371757587912,0.6385729275970617,0.0,0.24871261353634685,0.125348195929807,0.10281083896230904,1,0.3078830440222066,0.3867194681081573,0.011699226030754498,0.35810515220384065,0.2974445678607054,0.19862732320022736,1,0.38699146561628095,0.4271988735783028,0.019253266621472004,0.4689588088370317,0.39722682252036223,0.3279811509494032,1,0.01527019470727981,0.5599203225622399,0.5225298368523812,0.4975289726605806,1,0.4626279491471386,0.3899531329722516,0.023399303787279724,0.3908581562226974,0.2747039454935585,0.1806669543966124,1,0.6615299746109671,0.411958453595561,0.01438206881711116,0.6357582521840585,0.527952460060882,0.4827445149899413,0.6805445042501866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6716822370674601,0.7777665709487805,1,1,1,1,1,1,1,1,1,1,1
690,1,0.3671371757587912,0.6385729275970617,0.0,0.3581550256231911,0.20499455352995208,0.1546953013502586,1,0.3078830440222066,0.3867194681081573,0.0,0.5057192302686511,0.4429497693611423,0.27644634879919605,1,0.38699146561628095,0.4271988735783028,0.0,0.7040573245011137,0.6420371509069392,0.4950491754480648,1,0.0,0.6549786254490759,0.6410545914240989,0.6471924030481587,1,0.4626279491471386,0.3899531329722516,0.0,0.5678092987716323,0.4372174763867911,0.2865285055002294,1,0.6615299746109671,0.411958453595561,0.0,0.7825022759130408,0.6939124886325989,0.5842484056677545,0.6805445042501866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6712193965980627,0.7264384396031436,1,1,1,1,1,1,1,1,1,1,1
691,1,0.3671371757587912,0.6385729275970617,0.0,0.4369650179663145,0.2790763825574928,0.19411432841188336,1,0.3078830440222066,0.3867194681081573,0.0,0.5494417604691517,0.4852223456670688,0.26184727277282954,1,0.38699146561628095,0.4271988735783028,0.0,0.7631162860635673,0.7065808967497008,0.5492980619451132,1,0.0,0.6545425213587104,0.6640785707142687,0.6505113502084394,1,0.4626279491471386,0.3899531329722516,0.0,0.668684986479396,0.5163965628344375,0.3571015658840736,1,0.6615299746109671,0.411958453595561,0.0,0.8018437870749351,0.7534996634318837,0.5729911489261766,0.6805445042501866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6571812816147518,0.6514881781825514,1,1,1,1,1,1,1,1,1,1,1
692,1,0.3671371757587912,0.6385729275970617,0.0,0.4821079968861311,0.3209970905922587,0.1857749616645526,1,0.3078830440222066,0.3867194681081573,0.0,0.5480718602024758,0.4725546470890648,0.2280026597130685,1,0.38699146561628095,0.4271988735783028,0.0,0.7770777834264659,0.7169665218053917,0.5192717942743164,1,0.0,0.6734642236074992,0.6752088230055693,0.691346339510688,1,0.4626279491471386,0.3899531329722516,0.0,0.7087068680734971,0.5431674134174445,0.3696852771408946,1,0.6615299746109671,0.411958453595561,0.0,0.8040300795084222,0.7660976834158029,0.5872113915001237,0.6805445042501866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6576259594922785,0.5498764698870143,1,1,1,1,1,1,1,1,1,1,1
693,1,0.3671371757587912,0.6385729275970617,0.0,0.513028950539131,0.3594267150730974,0.19259964039299016,1,0.3078830440222066,0.3867194681081573,0.0,0.5327705883620244,0.4596488407304423,0.2239265668964321,1,0.38699146561628095,0.4271988735783028,0.0,0.7583756777717805,0.6849911303619233,0.4557660729755246,1,0.0,0.65470637207559,0.6492988222270912,0.7091249728090003,1,0.4626279491471386,0.3899531329722516,0.0,0.7217531450394479,0.5500919875698981,0.3782197760461645,1,0.6615299746109671,0.411958453595561,0.0,0.8083686755664431,0.7733010740307529,0.6018045201962079,0.6805445042501866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6695624033331252,0.4603903853630384,1,1,1,1,1,1,1,1,1,1,1
694,1,0.3671371757587912,0.6385729275970617,0.0,0.5184955895680528,0.3760910981924902,0.1952201669314252,1,0.3078830440222066,0.3867194681081573,0.0,0.5165295605022454,0.4546735473069598,0.23249869749804905,1,0.38699146561628095,0.4271988735783028,0.0,0.6893044529871841,0.6057578030960189,0.3845828988316801,1,0.0,0.6186006519995182,0.5911119449988333,0.7086709354693579,1,0.4626279491471386,0.3899531329722516,0.0,0.7247318492005272,0.5468199603211268,0.3639794083062904,1,0.6615299746109671,0.411958453595561,0.0,0.8124535920214109,0.7784981656561394,0.6166962426385922,0.6805445042501866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6051120307745517,0.3782121711801469,1,1,1,1,1,1,1,1,1,1,1
695,1,0.3671371757587912,0.6385729275970617,0.0,0.5000704879912206,0.3648174496714472,0.18604176308570208,1,0.3078830440222066,0.3867194681081573,0.0,0.4955945907228516,0.4564997265373579,0.2418827158070564,1,0.38699146561628095,0.4271988735783028,0.0,0.5944117057378062,0.5097723027706901,0.2950504335130755,1,0.0,0.5696122009918129,0.535952830282128,0.6402004209357364,1,0.4626279491471386,0.3899531329722516,0.0,0.7186962195035059,0.5372797778833356,0.3712885409828709,1,0.6615299746109671,0.411958453595561,0.0,0.8151725242720438,0.7829633974792101,0.6283892152620107,0.6805445042501866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5184519857806444,0.2975076276309365,1,1,1,1,1,1,1,1,1,1,1
696,1,0.3671371757587912,0.6385729275970617,0.0,0.4727523331047494,0.3566692054770947,0.18470786163740888,1,0.3078830440222066,0.3867194681081573,0.0,0.4539729529842698,0.4533187587750253,0.2505837788140742,1,0.38699146561628095,0.4271988735783028,0.0,0.4891768056761793,0.4155282062526393,0.22176512075122395,1,0.0,0.5062244927181211,0.4623004740343273,0.4792635629675115,1,0.4626279491471386,0.3899531329722516,0.0,0.7124709032765791,0.53420963869866,0.38383525668734797,1,0.6615299746109671,0.411958453595561,0.0,0.8202712908374266,0.7831984593075203,0.6437234585855511,0.6805445042501866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4153964972271153,0.2191109720230998,1,1,1,1,1,1,1,1,1,1,1
697,1,0.3671371757587912,0.6385729275970617,0.0,0.4542322156754946,0.3555348126768828,0.17635486571858874,1,0.3078830440222066,0.3867194681081573,0.0,0.4193130011446092,0.4510448996720042,0.2556711703108487,1,0.38699146561628095,0.4271988735783028,0.0,0.4228977814580276,0.3557507036427552,0.1806433485684559,1,0.0,0.4538445102392692,0.4153000660106166,0.4431786149540056,1,0.4626279491471386,0.3899531329722516,0.0,0.6992587780830339,0.5235138848322463,0.3995318452209685,1,0.6615299746109671,0.411958453595561,0.0,0.8212129941094487,0.7807465560035495,0.6558897793632172,0.6805445042501866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.31692655744363085,0.16848862121045707,1,1,1,1,1,1,1,1,1,1,1
698,1,0.3671371757587912,0.6385729275970617,0.0,0.4354304476226736,0.34763420694409264,0.1813588555974192,1,0.3078830440222066,0.3867194681081573,0.0,0.39266018690221305,0.4519110521290569,0.2756292716756356,1,0.38699146561628095,0.4271988735783028,0.0,0.3710999384744276,0.3027529743236893,0.14022181513638474,1,0.0,0.4007124152846448,0.35085712906819605,0.3890319408106254,1,0.4626279491471386,0.3899531329722516,0.0,0.6843777594257656,0.5192997457224127,0.422422574364307,1,0.6615299746109671,0.411958453595561,0.0,0.8241507419002392,0.7810434362396529,0.6733828187387584,0.6805445042501866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.23196561524310386,0.11973606860162665,1,1,1,1,1,1,1,1,1,1,1
699,1,0.3671371757587912,0.6385729275970617,0.0,0.42459223572995264,0.34666268041234755,0.18533257241878792,1,0.3078830440222066,0.3867194681081573,0.0,0.3765879199979276,0.4582053660767205,0.2850074454314541,1,0.38699146561628095,0.4271988735783028,0.0,0.3217414527854357,0.2592055461063998,0.13528015370252058,1,0.0,0.3524231744828871,0.31113615972879405,0.38635940387822254,1,0.4626279491471386,0.3899531329722516,0.0,0.6772012246698416,0.5136457393215987,0.4286930001153718,1,0.6615299746109671,0.411958453595561,0.0,0.8272995257539191,0.7813543959331998,0.6909884143584895,0.6805445042501866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.16934955146972436,0.08705563008704828,1,1,1,1,1,1,1,1,1,1,1
700,1,0.3671371757587912,0.6385729275970617,0.0,0.4335276480073149,0.3612930043989584,0.19855713567747266,1,0.3078830440222066,0.3867194681081573,0.0,0.37133209472936907,0.4682199735428886,0.303368332270175,1,0.38699146561628095,0.4271988735783028,0.0,0.299633207864932,0.23491319388464565,0.136780872889342,1,0.0,0.27695179675790194,0.27567189380286505,0.3626344426325735,1,0.4626279491471386,0.3899531329722516,0.0,0.6841397114131621,0.5209487784795447,0.4406503285581279,1,0.6615299746109671,0.411958453595561,0.0,0.8266325992537421,0.7834002417078092,0.6904425965227734,0.6805445042501866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.13799501109533727,0.06479987638908398,1,1,1,1,1,1,1,1,1,1,1
