Hour,1,2,3,4,5,6,7
501,11.71,68.88,25.94,53.43,18.24,38.83,0
502,9.1,53.57,20.17,41.55,14.18,30.2,0
503,6.56,38.62,14.55,29.96,10.23,21.77,0
504,4.47,26.3,9.9,20.4,6.96,14.82,0
505,1.62,9.51,3.58,7.38,2.52,5.36,0
506,1.22,7.17,2.7,5.57,1.9,4.04,0
507,1.75,10.29,3.88,7.98,2.73,5.8,0
508,4,23.55,8.87,18.27,6.24,13.28,0
509,8.24,48.5,18.27,37.63,12.84,27.34,0
510,13.41,78.92,29.72,61.22,20.9,44.49,0
511,16.79,98.8,37.21,76.64,26.16,55.69,0
512,19.24,113.23,42.64,87.83,29.98,63.83,0
513,20.24,119.08,44.84,92.37,31.53,67.12,0
514,21.43,126.1,47.49,97.82,33.39,71.08,0
515,25.41,149.49,56.3,115.96,39.58,84.27,0
516,27.06,159.24,59.97,123.52,42.16,89.76,0
517,27.86,163.92,61.73,127.15,43.4,92.4,0
518,27.33,160.8,60.55,124.73,42.58,90.64,0
519,27.06,159.24,59.97,123.52,42.16,89.76,0
520,25.94,152.61,57.47,118.38,40.41,86.03,0
521,24.61,144.81,54.53,112.33,38.34,81.63,0
522,21.76,128.04,48.22,99.33,33.9,72.18,0
523,18.12,106.6,40.14,82.69,28.23,60.09,0
524,13.81,81.26,30.6,63.03,21.52,45.8,0
525,10.5,61.76,23.26,47.91,16.35,34.81,0
526,7.32,43.05,16.21,33.39,11.4,24.26,0
527,4.53,26.67,10.04,20.69,7.06,15.03,0
528,2.68,15.75,5.93,12.22,4.17,8.88,0
529,2.49,14.67,5.53,11.38,3.89,8.27,0
530,1.8,10.6,3.99,8.22,2.81,5.97,0
531,1.66,9.78,3.68,7.59,2.59,5.51,0
532,2.46,14.47,5.45,11.22,3.83,8.16,0
533,4.43,26.09,9.82,20.24,6.91,14.71,0
534,7.27,42.8,16.12,33.2,11.33,24.13,0
535,10.98,64.61,24.33,50.12,17.11,36.42,0
536,15,88.25,33.23,68.46,23.37,49.74,0
537,18.95,111.48,41.98,86.48,29.52,62.84,0
538,21.02,123.71,46.59,95.96,32.76,69.73,0
539,21.68,127.58,48.05,98.97,33.78,71.92,0
540,22.62,133.08,50.12,103.24,35.24,75.02,0
541,24.07,141.64,53.34,109.88,37.51,79.84,0
542,25.15,147.96,55.72,114.78,39.18,83.41,0
543,26.32,154.89,58.33,120.15,41.01,87.31,0
544,26.98,158.76,59.79,123.16,42.04,89.49,0
545,25.67,151.02,56.87,117.15,39.99,85.13,0
546,23.24,136.75,51.5,106.08,36.21,77.09,0
547,19.29,113.52,42.75,88.06,30.06,63.99,0
548,14.93,87.84,33.08,68.14,23.26,49.51,0
549,11.4,67.05,25.25,52.01,17.75,37.8,0
550,8.83,51.97,19.57,40.31,13.76,29.3,0
551,6.2,36.48,13.74,28.3,9.66,20.56,0
552,3.95,23.23,8.75,18.02,6.15,13.1,0
553,1.69,9.92,3.74,7.7,2.63,5.59,0
554,1.24,7.28,2.74,5.65,1.93,4.1,0
555,1.74,10.25,3.86,7.95,2.72,5.78,0
556,4.05,23.82,8.97,18.48,6.31,13.43,0
557,8.71,51.27,19.31,39.77,13.58,28.9,0
558,14,82.37,31.02,63.89,21.81,46.43,0
559,17.32,101.88,38.37,79.03,26.98,57.43,0
560,19.85,116.77,43.97,90.58,30.92,65.82,0
561,20.91,123.06,46.34,95.46,32.58,69.37,0
562,20.01,117.76,44.35,91.35,31.18,66.38,0
563,19.9,117.1,44.1,90.84,31.01,66.01,0
564,20.63,121.4,45.72,94.17,32.15,68.43,0
565,21.93,129.01,48.58,100.08,34.16,72.72,0
566,22.77,133.97,50.45,103.93,35.47,75.52,0
567,24.62,144.89,54.56,112.39,38.36,81.67,0
568,26.14,153.82,57.93,119.32,40.73,86.71,0
569,25.41,149.52,56.31,115.99,39.59,84.28,0
570,23.89,140.59,52.94,109.06,37.23,79.25,0
571,19.68,115.78,43.6,89.81,30.66,65.26,0
572,14.45,85.01,32.02,65.95,22.51,47.92,0
573,10.46,61.53,23.17,47.73,16.29,34.68,0
574,7.87,46.31,17.44,35.92,12.26,26.11,0
575,4.67,27.46,10.34,21.3,7.27,15.48,0
576,2.64,15.55,5.85,12.06,4.12,8.76,0
577,1.76,10.36,3.9,8.04,2.74,5.84,0
578,1.29,7.6,2.86,5.89,2.01,4.28,0
579,1.82,10.71,4.03,8.31,2.84,6.04,0
580,4.23,24.87,9.36,19.29,6.58,14.02,0
581,9.1,53.54,20.16,41.53,14.18,30.18,0
582,14.62,86,32.39,66.71,22.77,48.48,0
583,18.08,106.38,40.06,82.52,28.17,59.97,0
584,20.72,121.92,45.91,94.58,32.28,68.73,0
585,21.84,128.48,48.39,99.67,34.02,72.43,0
586,20.9,122.96,46.3,95.38,32.56,69.31,0
587,20.78,122.27,46.04,94.85,32.37,68.92,0
588,21.54,126.76,47.74,98.33,33.56,71.45,0
589,22.89,134.7,50.73,104.49,35.67,75.93,0
590,23.77,139.88,52.68,108.51,37.04,78.85,0
591,25.71,151.28,56.97,117.35,40.06,85.28,0
592,27.3,160.61,60.48,124.59,42.53,90.53,0
593,26.53,156.12,58.79,121.1,41.34,88,0
594,24.95,146.79,55.28,113.87,38.87,82.75,0
595,20.54,120.89,45.52,93.77,32.01,68.14,0
596,15.09,88.76,33.43,68.86,23.5,50.04,0
597,10.92,64.24,24.19,49.83,17.01,36.21,0
598,8.22,48.35,18.21,37.51,12.8,27.26,0
599,4.87,28.67,10.8,22.24,7.59,16.16,0
600,2.76,16.23,6.11,12.59,4.3,9.15,0
601,1.86,10.95,4.12,8.49,2.9,6.17,0
602,1.36,8.03,3.02,6.23,2.13,4.52,0
603,1.92,11.31,4.26,8.77,2.99,6.38,0
604,4.46,26.27,9.89,20.38,6.96,14.81,0
605,9.61,56.55,21.3,43.87,14.97,31.88,0
606,15.44,90.85,34.21,70.47,24.06,51.21,0
607,19.1,112.37,42.32,87.17,29.75,63.34,0
608,21.89,128.79,48.5,99.91,34.1,72.6,0
609,23.07,135.72,51.11,105.28,35.94,76.51,0
610,22.07,129.89,48.91,100.76,34.39,73.22,0
611,21.95,129.16,48.64,100.19,34.2,72.8,0
612,22.76,133.9,50.42,103.87,35.45,75.48,0
613,24.18,142.29,53.58,110.38,37.68,80.21,0
614,25.11,147.76,55.65,114.62,39.13,83.29,0
615,27.16,159.8,60.18,123.96,42.31,90.08,0
616,28.83,169.65,63.89,131.6,44.92,95.63,0
617,28.03,164.91,62.1,127.93,43.67,92.96,0
618,26.35,155.06,58.39,120.28,41.06,87.41,0
619,21.7,127.7,48.09,99.06,33.81,71.98,0
620,15.94,93.77,35.31,72.74,24.83,52.86,0
621,11.53,67.86,25.56,52.64,17.97,38.25,0
622,8.68,51.08,19.24,39.62,13.52,28.79,0
623,5.15,30.28,11.4,23.49,8.02,17.07,0
624,2.91,17.15,6.46,13.3,4.54,9.67,0
625,2.86,16.85,6.35,13.07,4.46,9.5,0
626,2.02,11.89,4.48,9.22,3.15,6.7,0
627,1.96,11.51,4.34,8.93,3.05,6.49,0
628,2.74,16.15,6.08,12.52,4.27,9.1,0
629,5.09,29.95,11.28,23.24,7.93,16.88,0
630,8.36,49.18,18.52,38.15,13.02,27.73,0
631,12.69,74.67,28.12,57.93,19.77,42.09,0
632,17.24,101.41,38.19,78.67,26.85,57.17,0
633,21.85,128.57,48.42,99.74,34.04,72.48,0
634,24.2,142.38,53.62,110.45,37.7,80.26,0
635,24.98,147.01,55.36,114.04,38.93,82.87,0
636,26.13,153.73,57.89,119.25,40.7,86.66,0
637,27.76,163.36,61.52,126.73,43.26,92.09,0
638,28.98,170.5,64.21,132.26,45.15,96.11,0
639,30.4,178.88,67.36,138.76,47.37,100.84,0
640,31.19,183.51,69.11,142.36,48.59,103.45,0
641,29.64,174.38,65.67,135.27,46.17,98.3,0
642,26.81,157.73,59.4,122.36,41.77,88.91,0
643,22.28,131.07,49.36,101.68,34.71,73.89,0
644,17.32,101.91,38.38,79.06,26.99,57.45,0
645,13.22,77.76,29.28,60.32,20.59,43.83,0
646,10.32,60.7,22.86,47.09,16.07,34.22,0
647,7.2,42.38,15.96,32.88,11.22,23.89,0
648,4.66,27.41,10.32,21.26,7.26,15.45,0
649,2.88,16.96,6.39,13.16,4.49,9.56,0
650,3.71,21.82,8.22,16.92,5.78,12.3,0
651,1.36,7.99,3.01,6.2,2.12,4.51,0
652,2.12,12.48,4.7,9.68,3.3,7.03,0
653,3.96,23.31,8.78,18.08,6.17,13.14,0
654,6.5,38.25,14.4,29.67,10.13,21.56,0
655,9.93,58.42,22,45.32,15.47,32.93,0
656,14.06,82.7,31.15,64.15,21.9,46.62,0
657,18.37,108.1,40.71,83.86,28.62,60.94,0
658,23.64,139.11,52.39,107.91,36.83,78.42,0
659,27.01,158.91,59.84,123.27,42.08,89.58,0
660,27.7,163.02,61.39,126.45,43.16,91.89,0
661,27.58,162.27,61.11,125.88,42.97,91.47,0
662,26.75,157.41,59.28,122.11,41.68,88.73,0
663,26.18,154.05,58.01,119.5,40.79,86.84,0
664,25.04,147.33,55.48,114.28,39.01,83.05,0
665,23.83,140.23,52.81,108.78,37.13,79.05,0
666,21.36,125.66,47.32,97.48,33.27,70.83,0
667,18.37,108.1,40.71,83.86,28.62,60.94,0
668,14.69,86.44,32.55,67.05,22.89,48.73,0
669,11.71,68.88,25.94,53.43,18.24,38.83,0
670,9.1,53.57,20.17,41.55,14.18,30.2,0
671,6.56,38.62,14.55,29.96,10.23,21.77,0
672,4.47,26.3,9.9,20.4,6.96,14.82,0
673,1.62,9.51,3.58,7.38,2.52,5.36,0
674,1.22,7.17,2.7,5.57,1.9,4.04,0
675,1.75,10.29,3.88,7.98,2.73,5.8,0
676,4,23.55,8.87,18.27,6.24,13.28,0
677,8.24,48.5,18.27,37.63,12.84,27.34,0
678,13.41,78.92,29.72,61.22,20.9,44.49,0
679,16.79,98.8,37.21,76.64,26.16,55.69,0
680,19.24,113.23,42.64,87.83,29.98,63.83,0
681,20.24,119.08,44.84,92.37,31.53,67.12,0
682,21.43,126.1,47.49,97.82,33.39,71.08,0
683,25.41,149.49,56.3,115.96,39.58,84.27,0
684,27.06,159.24,59.97,123.52,42.16,89.76,0
685,27.86,163.92,61.73,127.15,43.4,92.4,0
686,27.33,160.8,60.55,124.73,42.58,90.64,0
687,27.06,159.24,59.97,123.52,42.16,89.76,0
688,25.94,152.61,57.47,118.38,40.41,86.03,0
689,24.61,144.81,54.53,112.33,38.34,81.63,0
690,21.76,128.04,48.22,99.33,33.9,72.18,0
691,18.12,106.6,40.14,82.69,28.23,60.09,0
692,13.81,81.26,30.6,63.03,21.52,45.8,0
693,10.5,61.76,23.26,47.91,16.35,34.81,0
694,7.32,43.05,16.21,33.39,11.4,24.26,0
695,4.53,26.67,10.04,20.69,7.06,15.03,0
696,2.68,15.75,5.93,12.22,4.17,8.88,0
697,2.49,14.67,5.53,11.38,3.89,8.27,0
698,1.8,10.6,3.99,8.22,2.81,5.97,0
699,1.66,9.78,3.68,7.59,2.59,5.51,0
700,2.46,14.47,5.45,11.22,3.83,8.16,0
701,4.43,26.09,9.82,20.24,6.91,14.71,0
702,7.27,42.8,16.12,33.2,11.33,24.13,0
703,10.98,64.61,24.33,50.12,17.11,36.42,0
704,15,88.25,33.23,68.46,23.37,49.74,0
705,18.95,111.48,41.98,86.48,29.52,62.84,0
706,21.02,123.71,46.59,95.96,32.76,69.73,0
707,21.68,127.58,48.05,98.97,33.78,71.92,0
708,22.62,133.08,50.12,103.24,35.24,75.02,0
709,24.07,141.64,53.34,109.88,37.51,79.84,0
710,25.15,147.96,55.72,114.78,39.18,83.41,0
711,26.32,154.89,58.33,120.15,41.01,87.31,0
712,26.98,158.76,59.79,123.16,42.04,89.49,0
713,25.67,151.02,56.87,117.15,39.99,85.13,0
714,23.24,136.75,51.5,106.08,36.21,77.09,0
715,19.29,113.52,42.75,88.06,30.06,63.99,0
716,14.93,87.84,33.08,68.14,23.26,49.51,0
717,11.4,67.05,25.25,52.01,17.75,37.8,0
718,8.83,51.97,19.57,40.31,13.76,29.3,0
719,6.2,36.48,13.74,28.3,9.66,20.56,0
720,3.95,23.23,8.75,18.02,6.15,13.1,0
721,1.69,9.92,3.74,7.7,2.63,5.59,0
722,1.24,7.28,2.74,5.65,1.93,4.1,0
723,1.74,10.25,3.86,7.95,2.72,5.78,0
724,4.05,23.82,8.97,18.48,6.31,13.43,0
725,8.71,51.27,19.31,39.77,13.58,28.9,0
726,14,82.37,31.02,63.89,21.81,46.43,0
727,17.32,101.88,38.37,79.03,26.98,57.43,0
728,19.85,116.77,43.97,90.58,30.92,65.82,0
729,20.91,123.06,46.34,95.46,32.58,69.37,0
730,20.01,117.76,44.35,91.35,31.18,66.38,0
731,19.9,117.1,44.1,90.84,31.01,66.01,0
732,20.63,121.4,45.72,94.17,32.15,68.43,0
733,21.93,129.01,48.58,100.08,34.16,72.72,0
734,22.77,133.97,50.45,103.93,35.47,75.52,0
735,24.62,144.89,54.56,112.39,38.36,81.67,0
736,26.14,153.82,57.93,119.32,40.73,86.71,0
737,25.41,149.52,56.31,115.99,39.59,84.28,0
738,23.89,140.59,52.94,109.06,37.23,79.25,0
739,19.68,115.78,43.6,89.81,30.66,65.26,0
740,14.45,85.01,32.02,65.95,22.51,47.92,0
741,10.46,61.53,23.17,47.73,16.29,34.68,0
742,7.87,46.31,17.44,35.92,12.26,26.11,0
743,4.67,27.46,10.34,21.3,7.27,15.48,0
744,2.64,15.55,5.85,12.06,4.12,8.76,0
745,1.76,10.36,3.9,8.04,2.74,5.84,0
746,1.29,7.6,2.86,5.89,2.01,4.28,0
747,1.82,10.71,4.03,8.31,2.84,6.04,0
748,4.23,24.87,9.36,19.29,6.58,14.02,0
749,9.1,53.54,20.16,41.53,14.18,30.18,0
750,14.62,86,32.39,66.71,22.77,48.48,0
751,18.08,106.38,40.06,82.52,28.17,59.97,0
752,20.72,121.92,45.91,94.58,32.28,68.73,0
753,21.84,128.48,48.39,99.67,34.02,72.43,0
754,20.9,122.96,46.3,95.38,32.56,69.31,0
755,20.78,122.27,46.04,94.85,32.37,68.92,0
756,21.54,126.76,47.74,98.33,33.56,71.45,0
757,22.89,134.7,50.73,104.49,35.67,75.93,0
758,23.77,139.88,52.68,108.51,37.04,78.85,0
759,25.71,151.28,56.97,117.35,40.06,85.28,0
760,27.3,160.61,60.48,124.59,42.53,90.53,0
761,26.53,156.12,58.79,121.1,41.34,88,0
762,24.95,146.79,55.28,113.87,38.87,82.75,0
763,20.54,120.89,45.52,93.77,32.01,68.14,0
764,15.09,88.76,33.43,68.86,23.5,50.04,0
765,10.92,64.24,24.19,49.83,17.01,36.21,0
766,8.22,48.35,18.21,37.51,12.8,27.26,0
767,4.87,28.67,10.8,22.24,7.59,16.16,0
768,2.76,16.23,6.11,12.59,4.3,9.15,0
769,1.86,10.95,4.12,8.49,2.9,6.17,0
770,1.36,8.03,3.02,6.23,2.13,4.52,0
771,1.92,11.31,4.26,8.77,2.99,6.38,0
772,4.46,26.27,9.89,20.38,6.96,14.81,0
773,9.61,56.55,21.3,43.87,14.97,31.88,0
774,15.44,90.85,34.21,70.47,24.06,51.21,0
775,19.1,112.37,42.32,87.17,29.75,63.34,0
776,21.89,128.79,48.5,99.91,34.1,72.6,0
777,23.07,135.72,51.11,105.28,35.94,76.51,0
778,22.07,129.89,48.91,100.76,34.39,73.22,0
779,21.95,129.16,48.64,100.19,34.2,72.8,0
780,22.76,133.9,50.42,103.87,35.45,75.48,0
781,24.18,142.29,53.58,110.38,37.68,80.21,0
782,25.11,147.76,55.65,114.62,39.13,83.29,0
783,27.16,159.8,60.18,123.96,42.31,90.08,0
784,28.83,169.65,63.89,131.6,44.92,95.63,0
785,28.03,164.91,62.1,127.93,43.67,92.96,0
786,26.35,155.06,58.39,120.28,41.06,87.41,0
787,21.7,127.7,48.09,99.06,33.81,71.98,0
788,15.94,93.77,35.31,72.74,24.83,52.86,0
789,11.53,67.86,25.56,52.64,17.97,38.25,0
790,8.68,51.08,19.24,39.62,13.52,28.79,0
791,5.15,30.28,11.4,23.49,8.02,17.07,0
792,2.91,17.15,6.46,13.3,4.54,9.67,0
793,2.86,16.85,6.35,13.07,4.46,9.5,0
794,2.02,11.89,4.48,9.22,3.15,6.7,0
795,1.96,11.51,4.34,8.93,3.05,6.49,0
796,2.74,16.15,6.08,12.52,4.27,9.1,0
797,5.09,29.95,11.28,23.24,7.93,16.88,0
798,8.36,49.18,18.52,38.15,13.02,27.73,0
799,12.69,74.67,28.12,57.93,19.77,42.09,0
800,17.24,101.41,38.19,78.67,26.85,57.17,0
801,21.85,128.57,48.42,99.74,34.04,72.48,0
802,24.2,142.38,53.62,110.45,37.7,80.26,0
803,24.98,147.01,55.36,114.04,38.93,82.87,0
804,26.13,153.73,57.89,119.25,40.7,86.66,0
805,27.76,163.36,61.52,126.73,43.26,92.09,0
806,28.98,170.5,64.21,132.26,45.15,96.11,0
807,30.4,178.88,67.36,138.76,47.37,100.84,0
808,31.19,183.51,69.11,142.36,48.59,103.45,0
809,29.64,174.38,65.67,135.27,46.17,98.3,0
810,26.81,157.73,59.4,122.36,41.77,88.91,0
811,22.28,131.07,49.36,101.68,34.71,73.89,0
812,17.32,101.91,38.38,79.06,26.99,57.45,0
813,13.22,77.76,29.28,60.32,20.59,43.83,0
814,10.32,60.7,22.86,47.09,16.07,34.22,0
815,7.2,42.38,15.96,32.88,11.22,23.89,0
816,4.66,27.41,10.32,21.26,7.26,15.45,0
817,2.88,16.96,6.39,13.16,4.49,9.56,0
818,3.71,21.82,8.22,16.92,5.78,12.3,0
819,1.36,7.99,3.01,6.2,2.12,4.51,0
820,2.12,12.48,4.7,9.68,3.3,7.03,0
821,3.96,23.31,8.78,18.08,6.17,13.14,0
822,6.5,38.25,14.4,29.67,10.13,21.56,0
823,9.93,58.42,22,45.32,15.47,32.93,0
824,14.06,82.7,31.15,64.15,21.9,46.62,0
825,18.37,108.1,40.71,83.86,28.62,60.94,0
826,23.64,139.11,52.39,107.91,36.83,78.42,0
827,27.01,158.91,59.84,123.27,42.08,89.58,0
828,27.7,163.02,61.39,126.45,43.16,91.89,0
829,27.58,162.27,61.11,125.88,42.97,91.47,0
830,26.75,157.41,59.28,122.11,41.68,88.73,0
831,26.18,154.05,58.01,119.5,40.79,86.84,0
832,25.04,147.33,55.48,114.28,39.01,83.05,0
833,23.83,140.23,52.81,108.78,37.13,79.05,0
834,21.36,125.66,47.32,97.48,33.27,70.83,0
835,18.37,108.1,40.71,83.86,28.62,60.94,0
836,14.69,86.44,32.55,67.05,22.89,48.73,0
837,11.71,68.88,25.94,53.43,18.24,38.83,0
838,9.1,53.57,20.17,41.55,14.18,30.2,0
839,6.56,38.62,14.55,29.96,10.23,21.77,0
840,4.47,26.3,9.9,20.4,6.96,14.82,0
841,1.62,9.51,3.58,7.38,2.52,5.36,0
842,1.22,7.17,2.7,5.57,1.9,4.04,0
843,1.75,10.29,3.88,7.98,2.73,5.8,0
844,4,23.55,8.87,18.27,6.24,13.28,0
845,8.24,48.5,18.27,37.63,12.84,27.34,0
846,13.41,78.92,29.72,61.22,20.9,44.49,0
847,16.79,98.8,37.21,76.64,26.16,55.69,0
848,19.24,113.23,42.64,87.83,29.98,63.83,0
849,20.24,119.08,44.84,92.37,31.53,67.12,0
850,21.43,126.1,47.49,97.82,33.39,71.08,0
851,25.41,149.49,56.3,115.96,39.58,84.27,0
852,27.06,159.24,59.97,123.52,42.16,89.76,0
853,27.86,163.92,61.73,127.15,43.4,92.4,0
854,27.33,160.8,60.55,124.73,42.58,90.64,0
855,27.06,159.24,59.97,123.52,42.16,89.76,0
856,25.94,152.61,57.47,118.38,40.41,86.03,0
857,24.61,144.81,54.53,112.33,38.34,81.63,0
858,21.76,128.04,48.22,99.33,33.9,72.18,0
859,18.12,106.6,40.14,82.69,28.23,60.09,0
860,13.81,81.26,30.6,63.03,21.52,45.8,0
861,10.5,61.76,23.26,47.91,16.35,34.81,0
862,7.32,43.05,16.21,33.39,11.4,24.26,0
863,4.53,26.67,10.04,20.69,7.06,15.03,0
864,2.68,15.75,5.93,12.22,4.17,8.88,0
865,2.49,14.67,5.53,11.38,3.89,8.27,0
866,1.8,10.6,3.99,8.22,2.81,5.97,0
867,1.66,9.78,3.68,7.59,2.59,5.51,0
868,2.46,14.47,5.45,11.22,3.83,8.16,0
869,4.43,26.09,9.82,20.24,6.91,14.71,0
870,7.27,42.8,16.12,33.2,11.33,24.13,0
871,10.98,64.61,24.33,50.12,17.11,36.42,0
872,15,88.25,33.23,68.46,23.37,49.74,0
873,18.95,111.48,41.98,86.48,29.52,62.84,0
874,21.02,123.71,46.59,95.96,32.76,69.73,0
875,21.68,127.58,48.05,98.97,33.78,71.92,0
876,22.62,133.08,50.12,103.24,35.24,75.02,0
877,24.07,141.64,53.34,109.88,37.51,79.84,0
878,25.15,147.96,55.72,114.78,39.18,83.41,0
879,26.32,154.89,58.33,120.15,41.01,87.31,0
880,26.98,158.76,59.79,123.16,42.04,89.49,0
881,25.67,151.02,56.87,117.15,39.99,85.13,0
882,23.24,136.75,51.5,106.08,36.21,77.09,0
883,19.29,113.52,42.75,88.06,30.06,63.99,0
884,14.93,87.84,33.08,68.14,23.26,49.51,0
885,11.4,67.05,25.25,52.01,17.75,37.8,0
886,8.83,51.97,19.57,40.31,13.76,29.3,0
887,6.2,36.48,13.74,28.3,9.66,20.56,0
888,3.95,23.23,8.75,18.02,6.15,13.1,0
889,1.69,9.92,3.74,7.7,2.63,5.59,0
890,1.24,7.28,2.74,5.65,1.93,4.1,0
891,1.74,10.25,3.86,7.95,2.72,5.78,0
892,4.05,23.82,8.97,18.48,6.31,13.43,0
893,8.71,51.27,19.31,39.77,13.58,28.9,0
894,14,82.37,31.02,63.89,21.81,46.43,0
895,17.32,101.88,38.37,79.03,26.98,57.43,0
896,19.85,116.77,43.97,90.58,30.92,65.82,0
897,20.91,123.06,46.34,95.46,32.58,69.37,0
898,20.01,117.76,44.35,91.35,31.18,66.38,0
899,19.9,117.1,44.1,90.84,31.01,66.01,0
900,20.63,121.4,45.72,94.17,32.15,68.43,0
901,21.93,129.01,48.58,100.08,34.16,72.72,0
902,22.77,133.97,50.45,103.93,35.47,75.52,0
903,24.62,144.89,54.56,112.39,38.36,81.67,0
904,26.14,153.82,57.93,119.32,40.73,86.71,0
905,25.41,149.52,56.31,115.99,39.59,84.28,0
906,23.89,140.59,52.94,109.06,37.23,79.25,0
907,19.68,115.78,43.6,89.81,30.66,65.26,0
908,14.45,85.01,32.02,65.95,22.51,47.92,0
909,10.46,61.53,23.17,47.73,16.29,34.68,0
910,7.87,46.31,17.44,35.92,12.26,26.11,0
911,4.67,27.46,10.34,21.3,7.27,15.48,0
912,2.64,15.55,5.85,12.06,4.12,8.76,0
913,1.76,10.36,3.9,8.04,2.74,5.84,0
914,1.29,7.6,2.86,5.89,2.01,4.28,0
915,1.82,10.71,4.03,8.31,2.84,6.04,0
916,4.23,24.87,9.36,19.29,6.58,14.02,0
917,9.1,53.54,20.16,41.53,14.18,30.18,0
918,14.62,86,32.39,66.71,22.77,48.48,0
919,18.08,106.38,40.06,82.52,28.17,59.97,0
920,20.72,121.92,45.91,94.58,32.28,68.73,0
921,21.84,128.48,48.39,99.67,34.02,72.43,0
922,20.9,122.96,46.3,95.38,32.56,69.31,0
923,20.78,122.27,46.04,94.85,32.37,68.92,0
924,21.54,126.76,47.74,98.33,33.56,71.45,0
925,22.89,134.7,50.73,104.49,35.67,75.93,0
926,23.77,139.88,52.68,108.51,37.04,78.85,0
927,25.71,151.28,56.97,117.35,40.06,85.28,0
928,27.3,160.61,60.48,124.59,42.53,90.53,0
929,26.53,156.12,58.79,121.1,41.34,88,0
930,24.95,146.79,55.28,113.87,38.87,82.75,0
931,20.54,120.89,45.52,93.77,32.01,68.14,0
932,15.09,88.76,33.43,68.86,23.5,50.04,0
933,10.92,64.24,24.19,49.83,17.01,36.21,0
934,8.22,48.35,18.21,37.51,12.8,27.26,0
935,4.87,28.67,10.8,22.24,7.59,16.16,0
936,2.76,16.23,6.11,12.59,4.3,9.15,0
937,1.86,10.95,4.12,8.49,2.9,6.17,0
938,1.36,8.03,3.02,6.23,2.13,4.52,0
939,1.92,11.31,4.26,8.77,2.99,6.38,0
940,4.46,26.27,9.89,20.38,6.96,14.81,0
941,9.61,56.55,21.3,43.87,14.97,31.88,0
942,15.44,90.85,34.21,70.47,24.06,51.21,0
943,19.1,112.37,42.32,87.17,29.75,63.34,0
944,21.89,128.79,48.5,99.91,34.1,72.6,0
945,23.07,135.72,51.11,105.28,35.94,76.51,0
946,22.07,129.89,48.91,100.76,34.39,73.22,0
947,21.95,129.16,48.64,100.19,34.2,72.8,0
948,22.76,133.9,50.42,103.87,35.45,75.48,0
949,24.18,142.29,53.58,110.38,37.68,80.21,0
950,25.11,147.76,55.65,114.62,39.13,83.29,0
951,27.16,159.8,60.18,123.96,42.31,90.08,0
952,28.83,169.65,63.89,131.6,44.92,95.63,0
953,28.03,164.91,62.1,127.93,43.67,92.96,0
954,26.35,155.06,58.39,120.28,41.06,87.41,0
955,21.7,127.7,48.09,99.06,33.81,71.98,0
956,15.94,93.77,35.31,72.74,24.83,52.86,0
957,11.53,67.86,25.56,52.64,17.97,38.25,0
958,8.68,51.08,19.24,39.62,13.52,28.79,0
959,5.15,30.28,11.4,23.49,8.02,17.07,0
960,2.91,17.15,6.46,13.3,4.54,9.67,0
961,2.86,16.85,6.35,13.07,4.46,9.5,0
962,2.02,11.89,4.48,9.22,3.15,6.7,0
963,1.96,11.51,4.34,8.93,3.05,6.49,0
964,2.74,16.15,6.08,12.52,4.27,9.1,0
965,5.09,29.95,11.28,23.24,7.93,16.88,0
966,8.36,49.18,18.52,38.15,13.02,27.73,0
967,12.69,74.67,28.12,57.93,19.77,42.09,0
968,17.24,101.41,38.19,78.67,26.85,57.17,0
969,21.85,128.57,48.42,99.74,34.04,72.48,0
970,24.2,142.38,53.62,110.45,37.7,80.26,0
971,24.98,147.01,55.36,114.04,38.93,82.87,0
972,26.13,153.73,57.89,119.25,40.7,86.66,0
973,27.76,163.36,61.52,126.73,43.26,92.09,0
974,28.98,170.5,64.21,132.26,45.15,96.11,0
975,30.4,178.88,67.36,138.76,47.37,100.84,0
976,31.19,183.51,69.11,142.36,48.59,103.45,0
977,29.64,174.38,65.67,135.27,46.17,98.3,0
978,26.81,157.73,59.4,122.36,41.77,88.91,0
979,22.28,131.07,49.36,101.68,34.71,73.89,0
980,17.32,101.91,38.38,79.06,26.99,57.45,0
981,13.22,77.76,29.28,60.32,20.59,43.83,0
982,10.32,60.7,22.86,47.09,16.07,34.22,0
983,7.2,42.38,15.96,32.88,11.22,23.89,0
984,4.66,27.41,10.32,21.26,7.26,15.45,0
985,2.88,16.96,6.39,13.16,4.49,9.56,0
986,3.71,21.82,8.22,16.92,5.78,12.3,0
987,1.36,7.99,3.01,6.2,2.12,4.51,0
988,2.12,12.48,4.7,9.68,3.3,7.03,0
989,3.96,23.31,8.78,18.08,6.17,13.14,0
990,6.5,38.25,14.4,29.67,10.13,21.56,0
991,9.93,58.42,22,45.32,15.47,32.93,0
992,14.06,82.7,31.15,64.15,21.9,46.62,0
993,18.37,108.1,40.71,83.86,28.62,60.94,0
994,23.64,139.11,52.39,107.91,36.83,78.42,0
995,27.01,158.91,59.84,123.27,42.08,89.58,0
996,27.7,163.02,61.39,126.45,43.16,91.89,0
997,27.58,162.27,61.11,125.88,42.97,91.47,0
998,26.75,157.41,59.28,122.11,41.68,88.73,0
999,26.18,154.05,58.01,119.5,40.79,86.84,0
1000,25.04,147.33,55.48,114.28,39.01,83.05,0
